snapshot_id,webcam_id,label_source,label_value,target_label,split,image_path_or_url,phase,captured_at,rating_count,source
120298,8035,gold,0.75,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8035/1785728768059.jpg,sunset,2026-08-03 03:46:08.422018+00:00,0,webcam
120300,281167,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/281167/1785729720349.jpg,sunset,2026-08-03 04:02:00.767685+00:00,0,webcam
120299,29146169,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29146169/1785729720148.jpg,sunset,2026-08-03 04:02:00.767002+00:00,0,webcam
120301,3794288,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3794288/1785729726209.jpg,sunset,2026-08-03 04:02:06.527906+00:00,0,webcam
120302,28920028,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28920028/1785729726225.jpg,sunset,2026-08-03 04:02:06.562012+00:00,0,webcam
120303,137,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/137/1785729730241.jpg,sunset,2026-08-03 04:02:10.580359+00:00,0,webcam
120304,29060876,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29060876/1785730564624.jpg,sunset,2026-08-03 04:16:05.166115+00:00,0,webcam
120305,28920028,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28920028/1785730569309.jpg,sunset,2026-08-03 04:16:09.657107+00:00,0,webcam
120306,2969639,gold,1.0,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2969639/1785730569325.jpg,sunset,2026-08-03 04:16:09.727192+00:00,0,webcam
120307,28469886,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28469886/1785730569304.jpg,sunset,2026-08-03 04:16:09.816074+00:00,0,webcam
120308,29060876,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29060876/1785731463608.jpg,sunset,2026-08-03 04:31:03.983028+00:00,0,webcam
120309,5358806,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1785731469817.jpg,sunset,2026-08-03 04:31:10.153062+00:00,0,webcam
120310,2969639,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2969639/1785731471772.jpg,sunset,2026-08-03 04:31:12.067351+00:00,0,webcam
120311,27660488,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27660488/1785731471769.jpg,sunset,2026-08-03 04:31:12.138568+00:00,0,webcam
120312,28864023,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28864023/1785732361631.jpg,sunset,2026-08-03 04:46:01.971700+00:00,0,webcam
120313,28767507,gold,0.25,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28767507/1785732363137.jpg,sunset,2026-08-03 04:46:03.510515+00:00,0,webcam
120314,27660488,gold,0.25,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27660488/1785732369157.jpg,sunset,2026-08-03 04:46:09.738115+00:00,0,webcam
120315,25195019,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25195019/1785732371256.jpg,sunset,2026-08-03 04:46:11.809824+00:00,0,webcam
120316,28767507,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28767507/1785733324002.jpg,sunset,2026-08-03 05:02:04.472221+00:00,0,webcam
120317,27660488,gold,0.25,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27660488/1785733332042.jpg,sunset,2026-08-03 05:02:12.362053+00:00,0,webcam
120318,25195019,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25195019/1785733333679.jpg,sunset,2026-08-03 05:02:13.976269+00:00,0,webcam
120319,6862777,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1785734172319.jpg,sunset,2026-08-03 05:16:13.296669+00:00,0,webcam
120320,21605540,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/21605540/1785734175730.jpg,sunset,2026-08-03 05:16:16.029098+00:00,0,webcam
120321,28767507,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28767507/1785735062032.jpg,sunset,2026-08-03 05:31:02.610328+00:00,0,webcam
71711,3914190,gold,0.25,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1771407349763.jpg,sunset,2026-02-18 09:35:50.053969+00:00,0,webcam
120322,28796076,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28796076/1785735062250.jpg,sunset,2026-08-03 05:31:02.648973+00:00,0,webcam
120323,5973565,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5973565/1785735074906.jpg,sunset,2026-08-03 05:31:15.574821+00:00,0,webcam
71849,562859,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/562859/1771437110529.jpg,sunset,2026-02-18 17:51:50.850028+00:00,0,webcam
120324,28796076,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28796076/1785735962017.jpg,sunset,2026-08-03 05:46:02.385736+00:00,0,webcam
74760,3236,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1772133172569.jpg,sunset,2026-02-26 19:12:52.898968+00:00,0,webcam
120326,5973565,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5973565/1785735971703.jpg,sunset,2026-08-03 05:46:12.102728+00:00,0,webcam
71952,10995573,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10995573/1771457750241.jpg,sunset,2026-02-18 23:35:50.527758+00:00,0,webcam
120327,29022880,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29022880/1785737762375.jpg,sunset,2026-08-03 06:16:02.831450+00:00,0,webcam
71979,3742094,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3742094/1771462729408.jpg,sunrise,2026-02-19 00:58:49.724466+00:00,0,webcam
120328,16369,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16369/1785737771981.jpg,sunset,2026-08-03 06:16:12.458697+00:00,0,webcam
120329,16369,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16369/1785738725446.jpg,sunset,2026-08-03 06:32:05.849295+00:00,0,webcam
120330,8035,gold,0.75,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8035/1785739562781.jpg,sunset,2026-08-03 06:46:03.165473+00:00,0,webcam
120331,16369,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16369/1785739569385.jpg,sunset,2026-08-03 06:46:10.327072+00:00,0,webcam
120332,1854,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1854/1785740470285.jpg,sunset,2026-08-03 07:01:10.636986+00:00,0,webcam
120333,29140360,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29140360/1785741366435.jpg,sunset,2026-08-03 07:16:07.450994+00:00,0,webcam
120334,29033009,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29033009/1785741366952.jpg,sunset,2026-08-03 07:16:07.535183+00:00,0,webcam
120335,24269025,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24269025/1785741372789.jpg,sunset,2026-08-03 07:16:13.789441+00:00,0,webcam
120336,12876269,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12876269/1785741373468.jpg,sunset,2026-08-03 07:16:13.797250+00:00,0,webcam
120337,4584560,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4584560/1785741375152.jpg,sunset,2026-08-03 07:16:15.647760+00:00,0,webcam
120338,29140360,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29140360/1785742269532.jpg,sunset,2026-08-03 07:31:10.212890+00:00,0,webcam
120339,24269025,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24269025/1785742274131.jpg,sunset,2026-08-03 07:31:14.443247+00:00,0,webcam
120340,29140360,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29140360/1785743167013.jpg,sunset,2026-08-03 07:46:07.395579+00:00,0,webcam
120341,24269025,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24269025/1785743170173.jpg,sunset,2026-08-03 07:46:10.484397+00:00,0,webcam
74787,3967,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3967/1772140488856.jpg,sunset,2026-02-26 21:14:49.160502+00:00,0,webcam
120342,2624,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2624/1785743171851.jpg,sunset,2026-08-03 07:46:12.133677+00:00,0,webcam
120343,13173985,gold,0.25,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13173985/1785744072102.jpg,sunset,2026-08-03 08:01:12.734663+00:00,0,webcam
120344,29140360,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29140360/1785744077035.jpg,sunset,2026-08-03 08:01:17.340799+00:00,0,webcam
120345,25560191,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25560191/1785744084442.jpg,sunset,2026-08-03 08:01:24.979879+00:00,0,webcam
120346,28818681,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28818681/1785744972897.jpg,sunset,2026-08-03 08:16:14.377334+00:00,0,webcam
72576,13131518,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13131518/1771599890744.jpg,sunset,2026-02-20 15:04:51.248805+00:00,0,webcam
120347,12119987,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12119987/1785744973536.jpg,sunset,2026-08-03 08:16:14.454187+00:00,0,webcam
120348,2412333,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2412333/1785745864074.jpg,sunset,2026-08-03 08:31:04.406833+00:00,0,webcam
120349,29064364,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29064364/1785745864038.jpg,sunset,2026-08-03 08:31:04.498501+00:00,0,webcam
120350,24736019,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24736019/1785745869904.jpg,sunset,2026-08-03 08:31:10.542586+00:00,0,webcam
120351,312,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1785745877439.jpg,sunset,2026-08-03 08:31:17.772782+00:00,0,webcam
120352,2412333,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2412333/1785746762914.jpg,sunset,2026-08-03 08:46:03.283833+00:00,0,webcam
72831,544,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1771662589032.jpg,sunrise,2026-02-21 08:29:49.320028+00:00,0,webcam
120353,4641273,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4641273/1785746775715.jpg,sunset,2026-08-03 08:46:16.026088+00:00,0,webcam
120354,12059278,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12059278/1785746776936.jpg,sunset,2026-08-03 08:46:17.234943+00:00,0,webcam
120355,2412333,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2412333/1785747665067.jpg,sunset,2026-08-03 09:01:05.482464+00:00,0,webcam
72859,3914190,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1771666969226.jpg,sunset,2026-02-21 09:42:49.543772+00:00,0,webcam
120356,28885951,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28885951/1785747677277.jpg,sunset,2026-08-03 09:01:17.583759+00:00,0,webcam
120357,2947112,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2947112/1785747679019.jpg,sunset,2026-08-03 09:01:19.329296+00:00,0,webcam
120358,5358806,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1785748566619.jpg,sunset,2026-08-03 09:16:07.356719+00:00,0,webcam
120359,3963339,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3963339/1785749485216.jpg,sunset,2026-08-03 09:31:25.697236+00:00,0,webcam
69472,137,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/137/1770959288012.jpg,sunset,2026-02-13 05:08:08.344617+00:00,0,webcam
120360,2412333,gold,1.0,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2412333/1785750363584.jpg,sunset,2026-08-03 09:46:04.036539+00:00,0,webcam
120361,3963339,gold,1.0,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3963339/1785750378669.jpg,sunset,2026-08-03 09:46:19.029575+00:00,0,webcam
73210,3914190,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1771753429360.jpg,sunset,2026-02-22 09:43:49.656168+00:00,0,webcam
120362,4057187,gold,0.5,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4057187/1785751328595.jpg,sunset,2026-08-03 10:02:09.987272+00:00,0,webcam
120363,29144336,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1785751330179.jpg,sunset,2026-08-03 10:02:10.518874+00:00,0,webcam
120364,27682558,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27682558/1785751330519.jpg,sunset,2026-08-03 10:02:10.903285+00:00,0,webcam
120365,28470202,gold,0.75,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28470202/1785752166246.jpg,sunset,2026-08-03 10:16:06.949436+00:00,0,webcam
120366,10081819,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10081819/1785752177204.jpg,sunset,2026-08-03 10:16:18.069202+00:00,0,webcam
120367,4057187,gold,1.0,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4057187/1785752177623.jpg,sunset,2026-08-03 10:16:18.172903+00:00,0,webcam
120368,29144336,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1785752178978.jpg,sunset,2026-08-03 10:16:19.428802+00:00,0,webcam
120369,27682558,gold,0.25,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/27682558/1785752179185.jpg,sunset,2026-08-03 10:16:19.501470+00:00,0,webcam
120370,4594009,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4594009/1785752179299.jpg,sunset,2026-08-03 10:16:19.609966+00:00,0,webcam
120371,4204207,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1785753089028.jpg,sunset,2026-08-03 10:31:29.539700+00:00,0,webcam
73381,3236,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1771793330207.jpg,sunset,2026-02-22 20:48:50.520682+00:00,0,webcam
120372,10081819,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10081819/1785753089226.jpg,sunset,2026-08-03 10:31:29.574049+00:00,0,webcam
73461,12451,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12451/1771810132882.jpg,sunset,2026-02-23 01:28:53.186823+00:00,0,webcam
120373,28794621,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28794621/1785753089230.jpg,sunset,2026-08-03 10:31:29.617433+00:00,0,webcam
120374,29144336,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1785753090205.jpg,sunset,2026-08-03 10:31:30.495379+00:00,0,webcam
120375,4594009,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4594009/1785753093087.jpg,sunset,2026-08-03 10:31:33.393470+00:00,0,webcam
120376,29063768,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29063768/1785753971733.jpg,sunset,2026-08-03 10:46:12.109186+00:00,0,webcam
120377,10081819,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10081819/1785753974611.jpg,sunset,2026-08-03 10:46:15.009823+00:00,0,webcam
120378,28952051,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28952051/1785753974813.jpg,sunset,2026-08-03 10:46:15.211923+00:00,0,webcam
120379,28484517,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28484517/1785753974614.jpg,sunset,2026-08-03 10:46:15.240673+00:00,0,webcam
120380,28296051,gold,1.0,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28296051/1785753975457.jpg,sunset,2026-08-03 10:46:16.599275+00:00,0,webcam
120381,4204207,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1785753975852.jpg,sunset,2026-08-03 10:46:16.834432+00:00,0,webcam
120382,29144336,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1785753977479.jpg,sunset,2026-08-03 10:46:17.778525+00:00,0,webcam
120383,28588659,gold,0.5,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28588659/1785754865616.jpg,sunset,2026-08-03 11:01:05.994984+00:00,0,webcam
120384,10081819,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10081819/1785754883756.jpg,sunset,2026-08-03 11:01:24.214581+00:00,0,webcam
76030,544,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772441869426.jpg,sunrise,2026-03-02 08:57:49.947371+00:00,0,webcam
76046,3914190,gold,0.25,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772444689874.jpg,sunset,2026-03-02 09:44:50.124848+00:00,0,webcam
76114,544,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772465929096.jpg,sunset,2026-03-02 15:38:49.442890+00:00,0,webcam
120385,12586,gold,0.25,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1785755776292.jpg,sunset,2026-08-03 11:16:17.598697+00:00,0,webcam
120387,29048102,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29048102/1785756722477.jpg,sunset,2026-08-03 11:32:03.001586+00:00,0,webcam
120388,25195019,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25195019/1785756727843.jpg,sunset,2026-08-03 11:32:08.175334+00:00,0,webcam
120389,12586,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1785756732955.jpg,sunset,2026-08-03 11:32:13.247897+00:00,0,webcam
76835,544,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772639209689.jpg,sunset,2026-03-04 15:46:49.996449+00:00,0,webcam
120390,2921372,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921372/1785757563059.jpg,sunset,2026-08-03 11:46:03.561229+00:00,0,webcam
76300,300,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772509309671.jpg,sunset,2026-03-03 03:41:49.943891+00:00,0,webcam
120391,13588772,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13588772/1785757570385.jpg,sunset,2026-08-03 11:46:11.188196+00:00,0,webcam
120392,3550090,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3550090/1785758462568.jpg,sunset,2026-08-03 12:01:03.816622+00:00,0,webcam
120393,2921372,gold,0.75,1,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921372/1785758465226.jpg,sunset,2026-08-03 12:01:05.569773+00:00,0,webcam
120394,2929663,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2929663/1785758468106.jpg,sunset,2026-08-03 12:01:08.549800+00:00,0,webcam
120395,28862758,gold,0.5,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28862758/1785758468353.jpg,sunset,2026-08-03 12:01:08.696288+00:00,0,webcam
120396,12604012,gold,0.75,1,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12604012/1785759360608.jpg,sunset,2026-08-03 12:16:01.354929+00:00,0,webcam
120397,15984055,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15984055/1785759360843.jpg,sunset,2026-08-03 12:16:01.453187+00:00,0,webcam
76395,3914190,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3914190/1772531150086.jpg,sunset,2026-03-03 09:45:50.354689+00:00,0,webcam
120398,11859,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11859/1785759361549.jpg,sunset,2026-08-03 12:16:01.941656+00:00,0,webcam
120399,3554,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3554/1785759365953.jpg,sunset,2026-08-03 12:16:06.262941+00:00,0,webcam
120400,10539505,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10539505/1785759369509.jpg,sunset,2026-08-03 12:16:09.947384+00:00,0,webcam
120401,12051443,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12051443/1785759369734.jpg,sunset,2026-08-03 12:16:10.035241+00:00,0,webcam
76488,300,gold,0.5,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/300/1772559348886.jpg,sunrise,2026-03-03 17:35:49.218518+00:00,0,webcam
120402,12604012,gold,0.25,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12604012/1785760260357.jpg,sunset,2026-08-03 12:31:00.738448+00:00,0,webcam
120403,12051443,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12051443/1785760269113.jpg,sunset,2026-08-03 12:31:09.462207+00:00,0,webcam
120404,12586,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12586/1785760274003.jpg,sunset,2026-08-03 12:31:14.311951+00:00,0,webcam
76593,7084,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7084/1772580349709.jpg,sunset,2026-03-03 23:25:50.025108+00:00,0,webcam
120405,12604012,gold,0.25,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12604012/1785761160999.jpg,sunset,2026-08-03 12:46:01.362697+00:00,0,webcam
120406,312,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1785762062088.jpg,sunset,2026-08-03 13:01:02.481336+00:00,0,webcam
80598,4057187,gold,0.5,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4057187/1773435503341.jpg,sunrise,2026-03-13 20:58:23.678643+00:00,0,webcam
120407,10503,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10503/1785763863635.jpg,sunset,2026-08-03 13:31:04.613962+00:00,0,webcam
80832,12826983,gold,1.0,1,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12826983/1773439045242.jpg,sunset,2026-03-13 21:57:25.514491+00:00,0,webcam
120408,2921338,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1785764762414.jpg,sunset,2026-08-03 13:46:03.275950+00:00,0,webcam
76793,544,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/544/1772627270226.jpg,sunset,2026-03-04 12:27:50.535921+00:00,0,webcam
120409,898745,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/898745/1785764763180.jpg,sunset,2026-08-03 13:46:03.506189+00:00,0,webcam
76962,7084,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7084/1772664889445.jpg,sunset,2026-03-04 22:54:49.738245+00:00,0,webcam
120410,28894257,gold,0.0,0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28894257/1785764764413.jpg,sunset,2026-08-03 13:46:04.702459+00:00,0,webcam
120411,2921338,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1785769312229.jpg,sunset,2026-08-03 15:01:52.657533+00:00,0,webcam
69149,3236,gold,0.0,0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3236/1770909565295.jpg,sunset,2026-02-12 15:19:25.643677+00:00,0,webcam
120412,2921338,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1785770161048.jpg,sunset,2026-08-03 15:16:01.558200+00:00,0,webcam
120413,2921338,gold,0.0,0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1785771061950.jpg,sunset,2026-08-03 15:31:02.693858+00:00,0,webcam
