snapshot_id,webcam_id,label_source,label_value,target_label,split,image_path_or_url,phase,captured_at,rating_count
66612,8109945,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8109945/1770187165795.jpg,sunrise,2026-02-04 06:39:26.205422,1
67275,2921324,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921324/1770680610769.jpg,sunrise,2026-02-09 23:43:31.048632,1
66797,3375326,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3375326/1770395962381.jpg,sunset,2026-02-06 16:39:22.671269,1
67258,6104,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6104/1770680528710.jpg,sunrise,2026-02-09 23:42:08.982013,1
68807,536,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/536/1770845390049.jpg,sunset,2026-02-11 21:29:50.317708,1
67119,6704710,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6704710/1770607590767.jpg,sunrise,2026-02-09 03:26:31.027483,1
67149,32,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/32/1770609856210.jpg,sunrise,2026-02-09 04:04:16.486296,1
66698,4380968,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4380968/1770395332159.jpg,sunrise,2026-02-06 16:28:52.513154,1
67263,5397964,manual_only,2.00,2.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5397964/1770680578087.jpg,sunrise,2026-02-09 23:42:58.372340,1
67209,609,manual_only,4.00,4.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/609/1770667472078.jpg,sunrise,2026-02-09 20:04:32.552945,1
67068,7681198,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7681198/1770599249013.jpg,sunrise,2026-02-09 01:07:29.269291,1
67380,16934,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16934/1770684755767.jpg,sunrise,2026-02-10 00:52:36.190453,1
66936,4864028,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4864028/1770427412632.jpg,sunset,2026-02-07 01:23:32.985938,1
66758,8492695,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8492695/1770395690183.jpg,sunset,2026-02-06 16:34:50.482244,1
67223,2937865,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2937865/1770667542668.jpg,sunrise,2026-02-09 20:05:43.063819,1
67106,8190097,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8190097/1770607562027.jpg,sunrise,2026-02-09 03:26:02.280741,1
66605,445536,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/445536/1770187138964.jpg,sunrise,2026-02-04 06:38:59.362781,1
66507,11859,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11859/1770079122870.jpg,sunset,2026-02-03 00:38:43.489210,1
66469,3735929,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3735929/1764618831540.jpg,sunrise,2025-12-01 19:53:51.996480,1
68944,137,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/137/1770869186017.jpg,sunset,2026-02-12 04:06:26.328843,1
66847,333,manual_only,4.00,4.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/333/1770405685198.jpg,sunset,2026-02-06 19:21:25.476308,1
66730,153,manual_only,2.00,2.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/153/1770395481624.jpg,sunset,2026-02-06 16:31:21.917669,1
67083,12182,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12182/1770599304387.jpg,sunrise,2026-02-09 01:08:24.678026,1
66911,368,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1770411116131.jpg,sunrise,2026-02-06 20:51:56.398713,1
67181,2926911,manual_only,2.00,2.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926911/1770609958851.jpg,sunrise,2026-02-09 04:05:59.163454,1
67075,11006653,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11006653/1770599275633.jpg,sunrise,2026-02-09 01:07:55.945687,1
68824,2988,manual_only,4.00,4.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2988/1770846174049.jpg,sunrise,2026-02-11 21:42:54.470949,1
67137,861454,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/861454/1770607652430.jpg,sunset,2026-02-09 03:27:32.680820,1
67375,9798192,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9798192/1770681946972.jpg,sunset,2026-02-10 00:05:47.276541,2
67108,6934041,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6934041/1770607566237.jpg,sunrise,2026-02-09 03:26:06.498312,1
67238,11119844,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11119844/1770667591081.jpg,sunrise,2026-02-09 20:06:31.441768,1
67200,8313324,manual_only,5.00,5.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8313324/1770617315811.jpg,sunrise,2026-02-09 06:08:36.258947,1
67309,4422,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4422/1770680743563.jpg,sunset,2026-02-09 23:45:43.824186,1
67207,41,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/41/1770667463194.jpg,sunrise,2026-02-09 20:04:23.573828,1
66602,10360409,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10360409/1770182961697.jpg,sunrise,2026-02-04 05:29:22.159760,1
66651,2924752,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924752/1770256790562.jpg,sunrise,2026-02-05 01:59:50.877609,1
67125,4520535,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4520535/1770607612384.jpg,sunrise,2026-02-09 03:26:52.648328,1
67383,6862777,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770684805833.jpg,sunset,2026-02-10 00:53:26.206345,1
66456,3601639,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3601639/1764613449644.jpg,sunset,2025-12-01 18:24:10.123716,1
66983,2921964,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921964/1770427544851.jpg,sunrise,2026-02-07 01:25:45.200104,1
66500,3153444,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3153444/1764618967009.jpg,sunset,2025-12-01 19:56:07.484994,1
67272,2891524,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2891524/1770680599193.jpg,sunrise,2026-02-09 23:43:19.443104,1
67148,640640,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/640640/1770609853687.jpg,sunrise,2026-02-09 04:04:13.947788,1
67041,4520535,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4520535/1770437122097.jpg,sunrise,2026-02-07 04:05:22.399312,1
66630,3767,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3767/1770242092432.jpg,sunset,2026-02-04 21:54:52.691351,1
67296,8619962,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8619962/1770680703080.jpg,sunrise,2026-02-09 23:45:03.340884,1
66922,2937865,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2937865/1770413001077.jpg,sunrise,2026-02-06 21:23:21.335134,1
66430,103,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/103/1764613326077.jpg,sunrise,2025-12-01 18:22:06.549767,1
68962,11387744,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11387744/1770869770680.jpg,sunrise,2026-02-12 04:16:11.131589,1
67170,2926232,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926232/1770609923343.jpg,sunrise,2026-02-09 04:05:23.731343,1
67079,2922853,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2922853/1770599289049.jpg,sunrise,2026-02-09 01:08:09.313198,1
66677,4792509,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4792509/1770357924810.jpg,sunset,2026-02-06 06:05:25.303628,1
68958,4520535,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4520535/1770869750141.jpg,sunrise,2026-02-12 04:15:50.581905,1
67168,3375326,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3375326/1770609916715.jpg,sunrise,2026-02-09 04:05:17.030759,2
66845,10635013,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10635013/1770405673564.jpg,sunrise,2026-02-06 19:21:13.837226,1
67010,5160405,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5160405/1770427650092.jpg,sunset,2026-02-07 01:27:30.406072,1
66757,10148808,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10148808/1770395687765.jpg,sunset,2026-02-06 16:34:48.032547,1
66654,8351922,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8351922/1770256805547.jpg,sunrise,2026-02-05 02:00:05.833819,1
67141,2926219,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926219/1770609820953.jpg,sunrise,2026-02-09 04:03:41.251126,1
66810,4380968,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4380968/1770400077887.jpg,sunrise,2026-02-06 17:47:58.197151,1
66835,6862777,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770402862326.jpg,sunrise,2026-02-06 18:34:22.807929,1
66798,10628213,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10628213/1770395984274.jpg,sunset,2026-02-06 16:39:44.545106,1
66563,333,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/333/1770171612791.jpg,sunrise,2026-02-04 02:20:13.240866,1
66467,3160750,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3160750/1764618827179.jpg,sunrise,2025-12-01 19:53:47.725298,1
67241,10635013,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10635013/1770667606269.jpg,sunrise,2026-02-09 20:06:46.655144,1
67021,2926722,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926722/1770437061030.jpg,sunrise,2026-02-07 04:04:21.311547,1
67040,2926232,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926232/1770437115419.jpg,sunrise,2026-02-07 04:05:15.743009,1
66952,9801254,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9801254/1770427451659.jpg,sunset,2026-02-07 01:24:11.985970,1
66682,10596385,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10596385/1770357937493.jpg,sunrise,2026-02-06 06:05:37.945704,1
66820,320,manual_only,5.00,5.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/320/1770400748920.jpg,sunset,2026-02-06 17:59:09.262105,1
67395,10198076,manual_only,5.00,5.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10198076/1770705017048.jpg,sunrise,2026-02-10 06:30:17.695540,1
66435,3806765,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3806765/1764613342641.jpg,sunrise,2025-12-01 18:22:23.211992,1
66772,3676971,manual_only,3.00,3.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3676971/1770395766579.jpg,sunset,2026-02-06 16:36:06.862524,1
66882,4589070,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4589070/1770410982595.jpg,sunrise,2026-02-06 20:49:42.948226,1
66890,2953158,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2953158/1770411026307.jpg,sunset,2026-02-06 20:50:26.586363,1
66998,9705,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9705/1770427598675.jpg,sunrise,2026-02-07 01:26:38.921706,1
66785,10344965,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10344965/1770395839049.jpg,sunrise,2026-02-06 16:37:19.331011,1
66413,2921329,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921329/1764120784465.jpg,sunrise,2025-11-26 01:33:05.091813,1
66580,609,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/609/1770178384095.jpg,sunset,2026-02-04 04:13:04.593913,1
67049,331,manual_only,2.00,2.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/331/1770437159357.jpg,sunrise,2026-02-07 04:05:59.680609,1
66720,4520535,manual_only,3.50,3.5,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4520535/1770395437530.jpg,sunset,2026-02-06 16:30:37.889507,2
67064,8351922,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8351922/1770599238484.jpg,sunrise,2026-02-09 01:07:18.751792,1
66833,10491202,manual_only,5.00,5.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10491202/1770402851708.jpg,sunset,2026-02-06 18:34:12.126280,1
66773,9776245,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9776245/1770395771693.jpg,sunset,2026-02-06 16:36:11.989014,1
67208,9813649,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9813649/1770667466797.jpg,sunrise,2026-02-09 20:04:27.192874,1
66817,10198076,manual_only,5.00,5.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10198076/1770400136406.jpg,sunset,2026-02-06 17:48:56.703797,1
66840,312,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1770405654327.jpg,sunrise,2026-02-06 19:20:54.604424,1
66671,10479822,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10479822/1770357892100.jpg,sunrise,2026-02-06 06:04:52.522201,1
66700,4090704,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4090704/1770395337097.jpg,sunrise,2026-02-06 16:28:57.388895,1
66616,10479822,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10479822/1770187426883.jpg,sunrise,2026-02-04 06:43:47.392353,1
66549,4589070,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4589070/1770149261198.jpg,sunrise,2026-02-03 20:07:41.580487,1
67187,10623636,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10623636/1770611554930.jpg,sunrise,2026-02-09 04:32:37.723147,1
66592,8190097,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8190097/1770178931742.jpg,sunrise,2026-02-04 04:22:12.291044,1
67033,9669371,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9669371/1770437093912.jpg,sunrise,2026-02-07 04:04:54.185855,1
67217,2977624,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2977624/1770667523293.jpg,sunrise,2026-02-09 20:05:23.695615,1
66657,3160750,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3160750/1770256826465.jpg,sunset,2026-02-05 02:00:26.750585,1
67318,8246709,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8246709/1770680768592.jpg,sunset,2026-02-09 23:46:08.846934,1
66589,2927004,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2927004/1770178917291.jpg,sunrise,2026-02-04 04:21:57.773676,1
67287,8246147,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8246147/1770680682229.jpg,sunrise,2026-02-09 23:44:42.513749,1
66964,6862777,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6862777/1770427487067.jpg,sunset,2026-02-07 01:24:47.319142,1
66537,16934,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/16934/1770144726772.jpg,sunset,2026-02-03 18:52:07.230365,1
69391,2341116,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2341116/1770946748300.jpg,sunrise,2026-02-13 01:39:08.574351,1
66673,10658401,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10658401/1770357897408.jpg,sunrise,2026-02-06 06:04:57.861228,1
66744,8652337,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8652337/1770395577344.jpg,sunset,2026-02-06 16:32:57.649062,1
66407,609,manual_only,5.00,5.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/609/1764120749296.jpg,sunset,2025-11-26 01:32:30.278429,1
67327,8244967,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8244967/1770680797650.jpg,sunset,2026-02-09 23:46:37.922970,1
66637,4068162,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4068162/1770242126890.jpg,sunset,2026-02-04 21:55:27.150215,1
66960,7251378,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7251378/1770427473625.jpg,sunset,2026-02-07 01:24:33.885473,1
66613,8492695,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8492695/1770187167175.jpg,sunrise,2026-02-04 06:39:27.573898,1
66729,2926232,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926232/1770395474999.jpg,sunset,2026-02-06 16:31:15.291378,1
67100,10263856,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10263856/1770600440826.jpg,sunset,2026-02-09 01:27:21.104384,1
68951,3313596,manual_only,4.00,4.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3313596/1770869690567.jpg,sunrise,2026-02-12 04:14:50.988342,1
66716,1792,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1792/1770395404945.jpg,sunrise,2026-02-06 16:30:05.289945,1
66576,8223042,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8223042/1770178352991.jpg,sunrise,2026-02-04 04:12:33.589268,1
67094,312,manual_only,4.00,4.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1770600393662.jpg,sunset,2026-02-09 01:26:33.910826,1
67126,2926257,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926257/1770607615021.jpg,sunrise,2026-02-09 03:26:55.285381,1
66778,10457243,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10457243/1770395793250.jpg,sunset,2026-02-06 16:36:33.525579,1
66667,4277136,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4277136/1770357877228.jpg,sunrise,2026-02-06 06:04:37.678969,1
66981,7682168,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7682168/1770427539875.jpg,sunrise,2026-02-07 01:25:40.164867,1
66967,5179908,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5179908/1770427495974.jpg,sunset,2026-02-07 01:24:56.235998,1
66660,2924006,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924006/1770256838718.jpg,sunrise,2026-02-05 02:00:39.011392,1
69257,10303154,manual_only,5.00,5.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10303154/1770926404505.jpg,sunset,2026-02-12 20:00:04.913498,1
69300,2988,manual_only,5.00,5.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2988/1770933441814.jpg,sunrise,2026-02-12 21:57:22.362276,1
66795,3746674,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3746674/1770395924851.jpg,sunset,2026-02-06 16:38:45.226411,1
66461,3735880,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3735880/1764618805704.jpg,sunrise,2025-12-01 19:53:26.181666,1
67005,536,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/536/1770427630119.jpg,sunset,2026-02-07 01:27:10.463857,1
67014,85,manual_only,1.00,1.0,test,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/85/1770437041479.jpg,sunrise,2026-02-07 04:04:01.802667,1
67328,8523,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8523/1770680801782.jpg,sunset,2026-02-09 23:46:42.092664,1
66934,3985375,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3985375/1770427407816.jpg,sunset,2026-02-07 01:23:28.129738,1
66994,2924752,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924752/1770427589975.jpg,sunrise,2026-02-07 01:26:30.229392,1
66714,5402626,manual_only,3.00,3.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5402626/1770395395407.jpg,sunrise,2026-02-06 16:29:55.719409,1
66646,333,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/333/1770256780190.jpg,sunrise,2026-02-05 01:59:41.042484,1
67055,137,manual_only,4.00,4.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/137/1770437194144.jpg,sunset,2026-02-07 04:06:34.432360,1
66618,8204114,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8204114/1770242047031.jpg,sunset,2026-02-04 21:54:07.861144,1
66803,10344965,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10344965/1770398441107.jpg,sunrise,2026-02-06 17:20:41.559209,1
67052,536,manual_only,3.00,3.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/536/1770437181452.jpg,sunrise,2026-02-07 04:06:21.728344,1
67252,3923636,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3923636/1770680505284.jpg,sunrise,2026-02-09 23:41:45.965778,1
66940,5966010,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5966010/1770427423131.jpg,sunset,2026-02-07 01:23:43.497752,1
66886,2946548,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2946548/1770410996622.jpg,sunrise,2026-02-06 20:49:56.881366,1
69256,4756,manual_only,5.00,5.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4756/1770926401944.jpg,sunset,2026-02-12 20:00:02.645624,1
66638,8199529,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8199529/1770242130420.jpg,sunset,2026-02-04 21:55:30.697171,1
66750,10146541,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10146541/1770395617538.jpg,sunset,2026-02-06 16:33:37.819692,1
67222,1617,manual_only,1.00,1.0,val,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1617/1770667539204.jpg,sunrise,2026-02-09 20:05:39.628839,1
66787,41,manual_only,1.00,1.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/41/1770395846616.jpg,sunrise,2026-02-06 16:37:26.916660,1
69262,8701844,manual_only,5.00,5.0,train,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8701844/1770926450751.jpg,sunrise,2026-02-12 20:00:51.184168,1
